adc0_stamp,adc1_stamp,adc2_stamp,adc3_stamp,rpy_stamp,translation_stamp,quaternion_stamp,adc0_data0,adc0_data1,adc0_data2,adc0_data3,adc0_data4,adc0_data5,adc0_data6,adc0_data7,adc0_data8,adc0_data9,adc0_data10,adc0_data11,adc0_data12,adc0_data13,adc0_data14,adc0_data15,adc1_data0,adc1_data1,adc1_data2,adc1_data3,adc1_data4,adc1_data5,adc1_data6,adc1_data7,adc1_data8,adc1_data9,adc1_data10,adc1_data11,adc1_data12,adc1_data13,adc1_data14,adc1_data15,adc2_data0,adc2_data1,adc2_data2,adc2_data3,adc2_data4,adc2_data5,adc2_data6,adc2_data7,adc2_data8,adc2_data9,adc2_data10,adc2_data11,adc2_data12,adc2_data13,adc2_data14,adc2_data15,adc3_data0,adc3_data1,adc3_data2,adc3_data3,adc3_data4,adc3_data5,adc3_data6,adc3_data7,adc3_data8,adc3_data9,adc3_data10,adc3_data11,adc3_data12,adc3_data13,adc3_data14,adc3_data15,rpy_x,rpy_y,rpy_z,translation_x,translation_y,translation_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w
1719436761.754639600,1719436761.795062351,1719436761.783003814,1719436761.807988174,1719436761.766896133,1719436761.766882913,1719436761.766888539,625,536,474,604,578,622,535,455,621,621,622,621,455,623,623,622,622,592,623,429,310,349,297,249,622,622,624,624,622,273,622,228,548,506,626,626,465,581,609,625,623,623,622,621,622,621,622,621,625,624,348,621,624,625,587,611,621,621,621,621,622,622,621,621,-2.52306,6.78865,2.53511,0.0011203,-0.00742108,0.00998721,-0.0232815,0.0586925,0.0233803,0.997731
1719436761.863639600,1719436761.903062351,1719436761.891003814,1719436761.915988174,1719436761.866879048,1719436761.866863872,1719436761.866869998,625,536,473,606,576,622,537,457,622,621,622,621,456,623,623,622,622,592,623,430,309,351,298,249,622,622,624,624,622,276,622,234,548,506,626,626,466,584,611,625,623,623,622,621,622,621,622,621,625,624,349,621,624,625,586,603,621,621,621,621,622,622,621,621,-2.54987,6.75345,2.91164,0.000922667,-0.00845342,0.00963782,-0.0237003,0.0583029,0.0266658,0.997661
1719436761.970639600,1719436762.011062351,1719436761.999003814,1719436762.023988174,1719436761.966871763,1719436761.966858500,1719436761.966864141,625,534,463,602,578,622,524,446,621,621,622,621,453,623,623,622,622,590,623,433,310,353,302,249,621,622,624,624,622,274,622,227,545,507,626,626,470,586,608,625,623,623,622,621,622,621,622,621,625,624,355,621,624,624,583,589,621,621,621,621,622,622,621,621,-2.62157,6.05356,2.84375,0.000686671,-0.00739228,0.008528,-0.0241465,0.0522058,0.0259802,0.998006
1719436762.079639600,1719436762.119062351,1719436762.107003814,1719436762.131988174,1719436762.066899554,1719436762.066885502,1719436762.066891455,625,534,462,601,580,622,522,444,621,621,622,621,452,623,623,622,622,594,623,432,310,357,302,252,622,622,624,624,622,273,622,230,548,506,626,626,470,588,608,625,623,623,622,621,622,621,622,622,625,624,349,621,624,624,582,600,621,620,621,621,622,622,621,621,-2.51561,5.58545,2.62799,0.000177345,-0.00625069,0.00989171,-0.0230363,0.0481956,0.023968,0.998285
1719436762.186639600,1719436762.227062351,1719436762.215003814,1719436762.239988174,1719436762.166932735,1719436762.166920029,1719436762.166925881,625,536,468,606,579,622,533,458,621,621,622,621,456,623,623,622,622,607,623,432,309,368,300,263,622,622,624,624,622,270,622,238,556,503,626,626,470,587,604,625,623,623,622,621,622,621,622,621,625,624,327,621,624,624,579,621,621,621,621,621,622,622,621,621,-2.17261,6.04541,2.83902,0.000900081,-0.0065243,0.0114726,-0.0202323,0.0522371,0.025733,0.998098
1719436762.295639600,1719436762.335062351,1719436762.324003814,1719436762.348988174,1719436762.366930863,1719436762.366919719,1719436762.366924414,625,536,466,600,580,622,532,463,621,621,622,621,455,623,623,622,622,612,623,437,311,379,308,274,622,622,624,624,622,265,622,236,560,500,626,618,475,591,597,625,623,623,622,621,622,621,622,621,625,624,315,621,616,624,571,622,621,621,621,621,622,622,621,621,-0.75798,4.76945,2.26282,-0.000159078,-0.00482469,0.0086257,-0.00742914,0.0414697,0.0200032,0.998912
1719436762.403639600,1719436762.444062351,1719436762.431003814,1719436762.455988174,1719436762.466899631,1719436762.466885439,1719436762.466891677,625,535,462,599,581,622,530,465,621,621,622,621,454,623,623,622,622,619,623,447,311,399,318,284,622,622,624,624,622,270,622,251,561,501,626,616,485,602,599,625,623,623,622,621,622,621,622,621,625,624,303,621,614,624,568,624,621,621,621,621,622,622,621,621,-0.142805,3.70638,2.45774,-0.000104756,-0.00612564,0.00959138,-0.00193881,0.0323045,0.0214752,0.999245
1719436762.511639600,1719436762.551062351,1719436762.540003814,1719436762.564988174,1719436762.566889308,1719436762.566876192,1719436762.566881455,625,535,455,602,580,622,529,468,621,621,622,621,455,623,623,622,622,624,623,457,314,415,328,291,621,622,624,624,622,280,622,265,562,501,626,615,492,609,605,625,623,623,622,621,622,621,622,622,625,624,300,621,617,624,566,620,621,621,621,621,622,622,621,621,-0.133909,2.66316,2.70799,0.000443638,-0.00597357,0.0102382,-0.00171705,0.0232043,0.0236502,0.999449
1719436762.619639600,1719436762.660062351,1719436762.647003814,1719436762.671988174,1719436762.666936495,1719436762.666912399,1719436762.666921981,625,534,457,598,580,622,522,461,621,621,622,621,454,623,623,622,622,623,623,462,316,422,335,292,622,622,624,624,622,280,622,261,559,503,626,618,495,616,608,625,623,623,622,621,622,621,622,622,625,624,299,621,611,625,564,620,621,621,621,621,622,622,621,621,-0.0547347,1.91539,2.45934,-0.00190965,-0.00537239,0.0109083,-0.000836161,0.0167001,0.0214651,0.99963
1719436762.727639600,1719436762.767062351,1719436762.756003814,1719436762.780988174,1719436762.766901778,1719436762.766888114,1719436762.766893800,625,534,461,591,584,622,521,462,622,621,622,621,456,623,623,622,622,621,623,461,320,423,339,294,622,622,624,624,622,274,622,253,560,503,626,616,494,615,604,625,623,623,622,621,622,621,622,621,625,624,297,621,606,624,563,625,621,621,621,621,622,622,621,621,0.0593635,1.74687,1.75605,-0.00166992,-0.00395651,0.0127891,0.000284333,0.0152498,0.0153141,0.999766
1719436762.835639600,1719436762.876062351,1719436762.863003814,1719436762.887988174,1719436762.866934849,1719436762.866891741,1719436762.866897602,625,534,483,590,589,622,531,472,621,621,622,621,459,623,623,622,622,615,623,459,324,420,341,292,622,622,624,624,622,270,622,245,559,504,626,616,492,612,606,625,623,623,622,621,622,621,622,621,625,624,298,621,608,624,566,625,621,621,621,621,622,622,621,621,-0.0471712,2.20417,0.992741,-0.00270628,-0.00284553,0.0135068,-0.000578181,0.0192295,0.0086695,0.999777
1719436762.943639600,1719436762.984062351,1719436762.972003814,1719436762.996988174,1719436762.966885499,1719436762.966877025,1719436762.966880815,625,533,500,590,593,622,537,477,621,621,622,621,460,623,623,622,622,609,623,459,327,417,344,290,622,622,624,624,622,267,622,239,558,506,626,620,493,615,606,625,627,623,622,621,622,621,622,622,625,624,303,621,605,625,567,625,621,621,621,621,622,622,621,621,-0.198817,2.24769,0.420102,-0.000837378,-0.0023908,0.0115116,-0.00180656,0.019607,0.00369939,0.999799
1719436763.051639600,1719436763.092062351,1719436763.079003814,1719436763.103988174,1719436763.066912826,1719436763.066896426,1719436763.066903844,625,533,496,584,595,622,525,467,621,621,622,621,459,623,623,622,622,603,623,462,332,419,350,290,622,622,624,624,622,267,622,238,553,508,626,623,496,617,604,625,627,623,622,621,622,621,622,622,625,624,309,621,598,625,564,625,622,621,621,621,622,622,621,621,-0.402845,1.57706,0.0430207,-0.000765779,-0.00174091,0.0101684,-0.00352031,0.0137606,0.000423769,0.999899
1719436763.159639600,1719436763.200062351,1719436763.188003814,1719436763.212988174,1719436763.166985406,1719436763.166912361,1719436763.166924659,625,531,501,579,597,622,519,460,621,621,622,621,462,623,623,622,622,594,623,468,340,421,359,289,622,622,624,624,622,270,622,236,544,511,626,626,497,622,606,625,623,623,622,621,622,621,622,621,624,624,320,621,595,624,564,625,621,620,621,621,622,622,621,621,-0.754348,0.766332,-0.508135,-0.00047879,-0.000785338,0.0109737,-0.00655302,0.00671644,-0.00439008,0.999946
1719436763.267639600,1719436763.308062351,1719436763.295003814,1719436763.319988174,1719436763.266997000,1719436763.266981918,1719436763.266988072,625,531,511,576,599,622,517,458,621,621,622,621,465,623,623,622,622,590,623,469,344,422,361,288,622,622,624,624,622,273,622,234,540,513,626,626,499,623,609,625,623,623,622,621,622,621,622,621,624,624,327,621,596,624,565,625,621,621,621,621,622,622,621,621,-1.15204,0.186428,-0.875027,-0.00070977,-0.00100483,0.0122566,-0.0100405,0.00170352,-0.00761922,0.999919
